"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
27194,"ZGGG","large_airport","Guangzhou Baiyun International Airport",23.3924007415771,113.299003601074,50,"AS","CN","CN-44","Guangzhou","yes","ZGGG","CAN",,"http://www.baiyunairport.com/english/index.jsp","http://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport",
27195,"ZGHA","large_airport","Changsha Huanghua International Airport",28.1891994476,113.220001221,217,"AS","CN","CN-43","Changsha","yes","ZGHA","CSX",,,"http://en.wikipedia.org/wiki/Changsha_Huanghua_International_Airport","长沙黄花国际机场"
27196,"ZGKL","large_airport","Guilin Liangjiang International Airport",25.2180995941162,110.039001464844,570,"AS","CN","CN-45","Guilin City","yes","ZGKL","KWL",,,"http://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport",
308238,"ZGLG","medium_airport","Lingling Airport",26.338661,111.610043,340,"AS","CN","CN-43","Yongzhou","yes","ZGLG","LLF",,,"http://en.wikipedia.org/wiki/Yongzhou_Lingling_Airport",
27197,"ZGNN","large_airport","Nanning Wuxu Airport",22.6082992553711,108.171997070312,421,"AS","CN","CN-45","Nanning","yes","ZGNN","NNG",,"http://www.nnairport.com/","http://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport","南宁吴圩机场, Nanning Wuxu Air Base"
32400,"ZGOW","medium_airport","Shantou Waisha Airport",23.4269008636475,116.762001037598,,"AS","CN","CN-44","Shantou","yes","ZGOW","SWA",,,"http://en.wikipedia.org/wiki/Shantou_Airport",
30593,"ZGSD","medium_airport","Zhuhai Airport",22.0063991546631,113.375999450684,,"AS","CN","CN-44","Zhuhai","yes","ZGSD","ZUH",,,,
27198,"ZGSZ","large_airport","Shenzhen Bao'an International Airport",22.6392993927002,113.810997009277,13,"AS","CN","CN-44","Shenzhen","yes","ZGSZ","SZX",,"http://eng.szairport.com/","http://en.wikipedia.org/wiki/Shenzhen_Bao'an_International_Airport","Baoan, Huangtian Airport"
31874,"ZGZH","medium_airport","Bailian Airport",24.2075004577637,109.390998840332,295,"AS","CN","CN-45","Liuzhou","yes","ZGZH","LZH",,,,"Liujiang-Liuzhou Air Base"
32743,"ZGZJ","medium_airport","Zhanjiang Airport",21.2143993377686,110.358001708984,,"AS","CN","CN-44","Zhanjiang","yes","ZGZJ","ZHA",,,"http://en.wikipedia.org/wiki/Zhanjiang_Airport",
27199,"ZHCC","large_airport","Xinzheng Airport",34.5196990966797,113.841003417969,495,"AS","CN","CN-41","Zhengzhou","yes","ZHCC","CGO",,,"http://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport",
31818,"ZHGH","medium_airport","Guangzhou MR Air Base",32.3894004821777,111.694999694824,,"AS","CN","CN-42","Guanghua","no","ZHGH","LHK",,,,
27200,"ZHHH","large_airport","Wuhan Tianhe International Airport",30.7838001251221,114.208000183105,113,"AS","CN","CN-42","Wuhan","yes","ZHHH","WUH",,,"http://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport",
32723,"ZHYC","medium_airport","Yichang Airport",30.556549722,111.479988333,,"AS","CN","CN-42","Yichang","yes","ZHYC","YIH",,,,
27201,"ZJHK","large_airport","Haikou Meilan International Airport",19.9349002838135,110.458999633789,75,"AS","CN","CN-46","Haikou","yes","ZJHK","HAK",,,"http://en.wikipedia.org/wiki/Haikou_Meilan_International_Airport","ZGHK"
27202,"ZJSY","large_airport","Sanya Phoenix International Airport",18.3029003143311,109.412002563477,92,"AS","CN","CN-46","Sanya","yes","ZJSY","SYX",,,"http://en.wikipedia.org/wiki/Sanya_Phoenix_International_Airport",
27203,"ZKPY","medium_airport","Sunan International Airport",39.2240982055664,125.669998168945,117,"AS","KP","KP-PYO","Pyongyang","yes","ZKPY","FNJ",,,"http://en.wikipedia.org/wiki/Sunan_International_Airport",
30929,"ZLDH","medium_airport","Dunhuang Airport",40.1610984802246,94.809196472168,,"AS","CN","CN-62","Dunhuang","yes","ZLDH","DNH",,,"http://en.wikipedia.org/wiki/Dunhuang_Airport",
35308,"ZLGM","medium_airport","Golmud Airport",36.4006004333496,94.7861022949219,,"AS","CN","CN-63","Golmud","yes","ZLGM","GOQ",,,"http://en.wikipedia.org/wiki/Golmud_Airport",
300741,"ZLGY","medium_airport","Guyuan Liupanshan Airport",36.0788888889,106.216944444,5696,"AS","CN","CN-64","Guyuan","no","ZLGY","GYU",,,"http://en.wikipedia.org/wiki/Guyuan_Liupanshan_Airport",
31677,"ZLIC","medium_airport","Yinchuan Airport",38.4818992614746,106.009002685547,,"AS","CN","CN-64","Yinchuan","yes","ZLIC","INC",,,,"Xincheng Air Base"
300515,"ZLJN","medium_airport","Jining Qufu Airport",35.2927777778,116.346666667,134,"AS","CN","CN-37","Jining","yes","ZLJN","JNG",,,"http://en.wikipedia.org/wiki/Jining_Qufu_Airport",
31699,"ZLJQ","medium_airport","Jiayuguan Airport",39.8568992614746,98.3414001464844,,"AS","CN","CN-62","Jiayuguan","no","ZLJQ","JGN",,,"http://en.wikipedia.org/wiki/Jiayuguan_Airport",
27204,"ZLLL","medium_airport","Lanzhou Zhongchuan Airport",36.5152015686,103.620002747,6388,"AS","CN","CN-62","Lanzhou","yes","ZLLL","LHW",,,"http://en.wikipedia.org/wiki/Lanzhou_Airport","ZGC, Datong Air Base"
31685,"ZLQY","medium_airport","Qingyang Airport",35.7997016906738,107.602996826172,,"AS","CN","CN-62","Qingyang","yes","ZLQY","IQN",,,,"Dingxi Air Base"
32299,"ZLSN","medium_airport","Xiguan Airport",34.3767013549805,109.120002746582,,"AS","CN","CN-61","Xi'an","no","ZLSN","SIA",,,,"Lintong Air Base"
32709,"ZLXN","medium_airport","Xining Caojiabu Airport",36.5275001525879,102.042999267578,,"AS","CN","CN-63","Xining","yes","ZLXN","XNN",,,"http://en.wikipedia.org/wiki/Xining_Caojiabu_Airport",
27205,"ZLXY","large_airport","Xi'an Xianyang International Airport",34.4471015930176,108.751998901367,1572,"AS","CN","CN-61","Xianyang","yes","ZLXY","XIY",,"http://www.xian-airport.com/","http://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport","西安咸阳国际机场, Xian"
308462,"ZLZW","medium_airport","Zhongwei Shapotou Airport",37.573125,105.154454,8202,"AS","CN","CN-64","Zhongwei","yes","ZLZW","ZHY",,,"http://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport",
29670,"ZMAH","medium_airport","Arvaikheer Airport",46.250301361084,102.802001953125,5932,"AS","MN","MN-055","Arvaikheer","yes","ZMAH","AVK",,,"http://en.wikipedia.org/wiki/Arvaikheer_Airport",
29654,"ZMAT","medium_airport","Altai Airport",46.3763999938965,96.2210998535156,7260,"AS","MN","MN-065","Altai","yes","ZMAT","LTI",,,"http://en.wikipedia.org/wiki/Altai_Airport",
27206,"ZMBH","medium_airport","Bayankhongor Airport",46.1632995605469,100.704002380371,6085,"AS","MN","MN-069","Bayankhongor","yes","ZMBH","BYN",,,"http://en.wikipedia.org/wiki/Bayankhongor_Airport",
29736,"ZMBN","medium_airport","Bulgan Airport",48.8549995422363,103.475997924805,4311,"AS","MN","MN-067","Bulgan","yes","ZMBN","UGA",,,"http://en.wikipedia.org/wiki/Bulgan_Airport",
27207,"ZMBU","medium_airport","Baruun Urt Airport",46.6603012084961,113.285003662109,3205,"AS","MN","MN-051",,"no","ZMBU","UUN",,,"http://en.wikipedia.org/wiki/Baruun-Urt_Airport",
27208,"ZMCD","medium_airport","Choibalsan Airport",48.1357002258301,114.646003723145,2457,"AS","MN","MN-061",,"no","ZMCD","COQ",,,"http://en.wikipedia.org/wiki/Choibalsan_airport",
27209,"ZMDZ","medium_airport","Dalanzadgad Airport",43.5917015075684,104.430000305176,4787,"AS","MN","MN-053","Dalanzadgad","yes","ZMDZ","DLZ",,,"http://en.wikipedia.org/wiki/Dalanzadgad_Airport",
27210,"ZMKD","medium_airport","Khovd Airport",47.9541015625,91.6281967163086,4898,"AS","MN","MN-043","Khovd","yes","ZMKD","HVD",,,"http://en.wikipedia.org/wiki/Khovd_Airport","Hovd, Kobdo"
27211,"ZMMN","medium_airport","Mörön Airport",49.6632995605469,100.098999023438,4272,"AS","MN","MN-041","Mörön","yes","ZMMN","MXV",,,"http://en.wikipedia.org/wiki/M%C3%B6r%C3%B6n_Airport","Muren"
27212,"ZMUB","medium_airport","Chinggis Khaan International Airport",47.8431015014648,106.766998291016,4364,"AS","MN","MN-1","Ulan Bator","yes","ZMUB","ULN",,,"http://en.wikipedia.org/wiki/Chinggis_Khaan_International_Airport","Genghis Khan, Buyant Ukhaa Airport"
30925,"ZPDL","medium_airport","Dali Airport",25.6494007110596,100.319000244141,,"AS","CN","CN-53","Xiaguan","yes","ZPDL","DLU",,,"http://en.wikipedia.org/wiki/Dali_Airport","Dali Air Base"
30916,"ZPDQ","medium_airport","Diqing Airport",27.7936000823975,99.6772003173828,,"AS","CN","CN-53","Shangri-La","yes","ZPDQ","DIG",,,"http://en.wikipedia.org/wiki/Diqing_Airport",
27213,"ZPJH","medium_airport","Xishuangbanna Gasa Airport",21.9738998413086,100.76000213623,1815,"AS","CN","CN-53","Jinghong","yes","ZPJH","JHG",,,"http://en.wikipedia.org/wiki/Xishuangbanna_Gasa_Airport",
31828,"ZPLJ","medium_airport","Lijiang Airport",26.6800003052,100.246002197,,"AS","CN","CN-53","Lijiang","yes","ZPLJ","LJG",,,"http://en.wikipedia.org/wiki/Lijiang_Sanyi_Airport","Yunlong Air Base"
31862,"ZPLX","medium_airport","Mangshi Airport",24.4011001586914,98.5317001342773,2890,"AS","CN","CN-53","Luxi","yes","ZPLX","LUM",,,,
27214,"ZPPP","large_airport","Kunming Wujiaba International Airport",24.9923992156982,102.744003295898,6217,"AS","CN","CN-53","Kunming","yes","ZPPP","KMG",,,"http://en.wikipedia.org/wiki/Kunming_Wujiaba_International_Airport",
27215,"ZSAM","large_airport","Xiamen Gaoqi International Airport",24.5440006256104,118.127998352051,59,"AS","CN","CN-35","Xiamen","yes","ZSAM","XMN",,"http://www.xiagc.com.cn/enweb/","http://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport","厦门高崎国际机场"
30650,"ZSAQ","medium_airport","Anqing Airport",30.5821990966797,117.050003051758,,"AS","CN","CN-34","Anqing","no","ZSAQ","AQG",,,,"Anqing Air Base"
301883,"ZSBB","medium_airport","Bengbu Airport",32.8477333333,117.320244444,100,"AS","CN","CN-34","Bengbu","no","ZSBB","BFU",,,"http://en.wikipedia.org/wiki/Bengbu_Airport",
27216,"ZSCN","medium_airport","Nanchang Changbei International Airport",28.8649997711182,115.900001525879,143,"AS","CN","CN-36","Nanchang","yes","ZSCN","KHN",,,"http://en.wikipedia.org/wiki/Nanchang_Changbei_International_Airport",
308240,"ZSFY","medium_airport","Fuyang Xiguan Airport",32.882157,115.734364,104,"AS","CN","CN-U-A","Fuyang","yes","ZSFY","FUG",,,"http://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport",
27217,"ZSFZ","large_airport","Fuzhou Changle International Airport",25.9351005554199,119.66300201416,46,"AS","CN","CN-35","Fuzhou","yes","ZSFZ","FOC",,"http://www.xiafz.com.cn/en/index.asp","http://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport",
27218,"ZSHC","large_airport","Hangzhou Xiaoshan International Airport",30.2294998168945,120.43399810791,23,"AS","CN","CN-33","Hangzhou","yes","ZSHC","HGH",,"http://www.hzairport.com/","http://en.wikipedia.org/wiki/Hangzhou_Xiaoshan_International_Airport","Hang Zhou, 杭州萧山国际机场"
31695,"ZSJD","medium_airport","Jingdezhen Airport",29.3386001587,117.176002502,112,"AS","CN","CN-36","Jingdezhen","yes","ZSJD","JDZ",,,"http://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport","Fouliang Air Base"
27219,"ZSJN","large_airport","Yaoqiang Airport",36.8572006225586,117.216003417969,76,"AS","CN","CN-37","Jinan","yes","ZSJN","TNA",,,"http://en.wikipedia.org/wiki/Jinan_Yaoqiang_Airport",
31714,"ZSJU","medium_airport","Quzhou Airport",28.965799331665,118.899002075195,,"AS","CN","CN-33","Quzhou","yes","ZSJU","JUZ",,,,
44234,"ZSLD","medium_airport","Longyan Guanzhishan Airport",25.6746997833,116.747001648,1225,"AS","CN","CN-35","Longyan","yes","ZSLD","LCX",,,"http://en.wikipedia.org/wiki/Longyan_Guanzhishan_Airport","Liancheng Air Base"
31658,"ZSLQ","medium_airport","Huangyan Luqiao Airport",28.5622005462646,121.429000854492,,"AS","CN","CN-33","Huangyan","yes","ZSLQ","HYN",,,"http://en.wikipedia.org/wiki/Huangyan_Luqiao_Airport",
27220,"ZSNB","large_airport","Ningbo Lishe International Airport",29.8267002105713,121.46199798584,13,"AS","CN","CN-33","Ningbo","yes","ZSNB","NGB",,,"http://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport",
27221,"ZSNJ","large_airport","Nanjing Lukou Airport",31.742000579834,118.861999511719,49,"AS","CN","CN-32","Nanjing","yes","ZSNJ","NKG",,,"http://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport",
27222,"ZSOF","medium_airport","Hefei Luogang International Airport",31.7800006866455,117.297996520996,108,"AS","CN","CN-34","Hefei","yes","ZSOF","HFE",,,"http://en.wikipedia.org/wiki/Hefei_Luogang_International_Airport",
27223,"ZSPD","large_airport","Shanghai Pudong International Airport",31.1434001922607,121.805000305176,13,"AS","CN","CN-31","Shanghai","yes","ZSPD","PVG",,,"http://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport",
27224,"ZSQD","medium_airport","Liuting Airport",36.2661018372,120.374000549,33,"AS","CN","CN-37","Qingdao","yes","ZSQD","TAO",,,"http://en.wikipedia.org/wiki/Qingdao_Liuting_International_Airport",
31705,"ZSQZ","medium_airport","Quanzhou Airport",24.7964000701904,118.589996337891,,"AS","CN","CN-35","Quanzhou","yes","ZSQZ","JJN",,,,"Jinjiang Air Base, Chin Chiang, Qingyang"
32235,"ZSRG","medium_airport","Rugao Air Base",32.257884979248,120.501655578613,,"AS","CN","CN-32","Rugao","no","ZSRG","RUG",,,,
27225,"ZSSS","large_airport","Shanghai Hongqiao International Airport",31.1979007720947,121.335998535156,10,"AS","CN","CN-31","Shanghai","yes","ZSSS","SHA",,,"http://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport",
32420,"ZSSZ","medium_airport","Guangfu Airport",31.2630996704102,120.401000976562,,"AS","CN","CN-32","Suzhou","no","ZSSZ","SZV",,,,
32489,"ZSTX","medium_airport","Tunxi International Airport",29.7332992553711,118.255996704102,,"AS","CN","CN-34","Huangshan","yes","ZSTX","TXN",,,"http://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport",
32646,"ZSWF","medium_airport","Weifang Airport",36.6467018127441,119.119003295898,,"AS","CN","CN-37","Weifang","yes","ZSWF","WEF",,,,
27226,"ZSWH","medium_airport","Weihai Airport",37.1870994567871,122.228996276855,145,"AS","CN","CN-37","Weihai","yes","ZSWH","WEH",,,"http://en.wikipedia.org/wiki/Weihai_Airport","Dashuipo, Yancheng Air Base"
32649,"ZSWU","medium_airport","Wuhu Air Base",31.3906002044678,118.408996582031,,"AS","CN","CN-34","Wuhu","no","ZSWU","WHU",,,,
32684,"ZSWX","medium_airport","Sunan Shuofang International Airport",31.4944000244,120.429000854,24,"AS","CN","CN-32","Wuxi","yes","ZSWX","WUX",,,"http://en.wikipedia.org/wiki/Wuxi_Shuofang_Airport","Wuxi Airport"
32683,"ZSWY","medium_airport","Nanping Wuyishan Airport",27.7019004821777,118.000999450684,614,"AS","CN","CN-35","Wuyishan","yes","ZSWY","WUS",,,,
32672,"ZSWZ","large_airport","Wenzhou Yongqiang Airport",27.9122009277344,120.851997375488,,"AS","CN","CN-33","Wenzhou","yes","ZSWZ","WNZ",,,"http://en.wikipedia.org/wiki/Wenzhou_International_Airport","温州永强机场"
32713,"ZSXZ","medium_airport","Xuzhou Guanyin Airport",34.059056,117.555278,,"AS","CN","CN-32","Xuzhou","yes","ZSXZ","XUZ",,,"http://en.wikipedia.org/wiki/Xuzhou_Guanyin_Airport",
27227,"ZSYT","medium_airport","Yantai Laishan Airport",37.4016990661621,121.372001647949,59,"AS","CN","CN-37","Yantai","yes","ZSYT","YNT",,,"http://en.wikipedia.org/wiki/Yantai_Laishan_International_Airport",
32726,"ZSYW","medium_airport","Yiwu Airport",29.3446998596,120.031997681,262,"AS","CN","CN-33","Yiwu","yes","ZSYW","YIW",,,"http://en.wikipedia.org/wiki/Yiwu_Airport",
300545,"ZUAL","medium_airport","Ngari Gunsa Airport",32.1,80.0530555556,14022,"AS","CN","CN-54","Shiquanhe","no","ZUAL","NGQ",,,"http://en.wikipedia.org/wiki/Ngari_Gunsa_Airport","Ali Airport"
300785,"ZUAS","medium_airport","Anshun Huangguoshu Airport",26.2605555556,105.873333333,4812,"AS","CN","CN-U-A","Anshun","no","ZUAS","AVA",,,"http://en.wikipedia.org/wiki/Anshun_Huangguoshu_Airport",
30788,"ZUBD","medium_airport","Qamdo Bangda Airport",30.5536003112793,97.1082992553711,14219,"AS","CN","CN-54","Bangda","yes","ZUBD","BPX",,,"http://en.wikipedia.org/wiki/Bangda_Airport",
27228,"ZUCK","large_airport","Chongqing Jiangbei International Airport",29.7192001342773,106.641998291016,1365,"AS","CN","CN-50","Chongqing","yes","ZUCK","CKG",,,"http://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport",
31562,"ZUGU","medium_airport","Guangyuan Airport",32.3911018371582,105.702003479004,,"AS","CN","CN-51","Guangyuan","yes","ZUGU","GYS",,,"http://en.wikipedia.org/wiki/Guangyuan_Airport",
27229,"ZUGY","large_airport","Longdongbao Airport",26.5384998321533,106.801002502441,3736,"AS","CN","CN-52","Guiyang","yes","ZUGY","KWE",,,"http://en.wikipedia.org/wiki/Guiyang_Longdongbao_Airport","Kaiyang Guiyang Air Base, Guiyang Air Base"
300512,"ZUJZ","medium_airport","Jiuzhai Huanglong Airport",32.8533333333,103.682222222,11327,"AS","CN","CN-51","Jiuzhaigou","yes","ZUJZ","JZH",,,"http://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport",
31867,"ZULS","medium_airport","Lhasa Gonggar Airport",29.2978000641,90.9119033813,11713,"AS","CN","CN-54","Lhasa","yes","ZULS","LXA",,,"http://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport",
31908,"ZUMY","medium_airport","Mianyang Airport",31.4281005859375,104.740997314453,,"AS","CN","CN-51","Mianyang","yes","ZUMY","MIG",,,"http://en.wikipedia.org/wiki/Mianyang_Airport",
308782,"ZUNP","medium_airport","Liping Airport",26.32217,109.1499,1620,"AS","CN","CN-52","Liping","yes","ZUNP","HZH",,,"http://en.wikipedia.org/wiki/Liping_Airport",
31876,"ZUNZ","medium_airport","Nyingchi Airport",29.3033008575439,94.3352966308594,9675,"AS","CN","CN-54","Nyingchi","yes","ZUNZ","LZY",,,"http://en.wikipedia.org/wiki/Nyingchi_Airport","Linzhi, Kang Ko"
300514,"ZUTC","medium_airport","Tengchong Tuofeng Airport",24.9380555556,98.4858333333,6250,"AS","CN","CN-53","Tengchong","yes","ZUTC","TCZ",,,"http://en.wikipedia.org/wiki/Tengchong_Tuofeng_Airport",
27230,"ZUUU","large_airport","Chengdu Shuangliu International Airport",30.5785007476807,103.946998596191,1625,"AS","CN","CN-51","Chengdu","yes","ZUUU","CTU",,"http://www.cdairport.com/cdairport/en_front/index.jsp","http://en.wikipedia.org/wiki/Chengdu_Shuangliu_International_Airport","成都双流国际机场"
27231,"ZUXC","medium_airport","Xichang Qingshan Airport",27.9890995025635,102.18399810791,5112,"AS","CN","CN-51","Xichang","yes","ZUXC","XIC",,,"http://en.wikipedia.org/wiki/Xichang_Qingshan_Airport",
301647,"ZUYI","medium_airport","Xingyi Airport",25.0863888889,104.959444444,4150,"AS","CN","CN-52","Xingyi","yes","ZUYI","ACX",,,"http://en.wikipedia.org/wiki/Xingyi_Airport",
308403,"ZUZY","medium_airport","Zunyi Xinzhou Airport",27.5895,107.0007,2920,"AS","CN","CN-52","Zunyi","yes","ZUZY","ZYI",,,"http://en.wikipedia.org/wiki/Zunyi_Xinzhou_Airport",
30635,"ZWAK","medium_airport","Aksu Airport",41.2625007629395,80.2917022705078,,"AS","CN","CN-65","Aksu","yes","ZWAK","AKU",,,"http://en.wikipedia.org/wiki/Aksu_Airport","Ak-su, Akshu, Aqsu, Bharuka, Po-lu-chia, Aksu Wensu Air Base"
46650,"ZWAX","medium_airport","Alashankou Bole (Bortala) airport",44.895,82.3,1253,"AS","CN","CN-65","Bole","no","ZWBL","BPL",,,"http://en.wikipedia.org/wiki/Bole_Alashankou_Airport",
31684,"ZWCM","medium_airport","Qiemo Airport",38.1493988037109,85.5327987670898,4108,"AS","CN","CN-65","Qiemo","yes","ZWCM","IQM",,,"http://en.wikipedia.org/wiki/Qiemo_Airport","Cherchen, Qarqan"
31609,"ZWHM","medium_airport","Hami Airport",42.8414001465,93.6691970825,2703,"AS","CN","CN-65","Hami","no","ZWHM","HMI",,,"http://en.wikipedia.org/wiki/Hami_Airport","Kumul, Qumul"
31771,"ZWKL","medium_airport","Korla Airport",41.6977996826172,86.1288986206055,,"AS","CN","CN-65","Korla","yes","ZWKL","KRL",,,"http://en.wikipedia.org/wiki/Korla_Airport",
27234,"ZWSH","medium_airport","Kashgar Airport",39.5429000854,76.0199966431,4529,"AS","CN","CN-65","Kashgar","yes","ZWSH","KHG",,,"http://en.wikipedia.org/wiki/Kashgar_Airport","Kashi Airport"
32406,"ZWSS","medium_airport","Shanshan Airport",42.9117012023926,90.2474975585938,,"AS","CN","CN-65","Shanshan","no","ZWSS","SXJ",,,,
27235,"ZWTN","medium_airport","Hotan Airport",37.038501739502,79.8648986816406,4672,"AS","CN","CN-65","Hotan","yes","ZWTN","HTN",,,"http://en.wikipedia.org/wiki/Hotan_Airport","Khotan, Heitan Air Base"
